nm_loja;nm_cidade;sg_estado;nm_regiao;nm_produto;nm_subcategoria;nm_categoria;nm_departamento;nm_promocao;de_tipo_reducao_preco;de_veiculo_divulgacao;de_tipo_display;dt_compra;nm_dia_da_semana;dt_mes;dt_ano;fl_feriado;dt_dia;dt_semestre;vl_total_vendas;qtd_unidades_antigas;qtd_unidades_vendidas;vl_total_custo;qtd_clientes;nm_pais
Loja 17;São Paulo;SP;Sudeste;Soda Limonada;Refrigerantes;Bebidas;Mercearia;Cupom Exclusivo;Cupom;Carta;Nenhum;2007-02-22;Quarta;02;2007;Não;22;1;5.27;4;4;4.84;4;Brasil
Loja 17;São Paulo;SP;Sudeste;Soda Limonada;Refrigerantes;Bebidas;Mercearia;Cupom Exclusivo;Cupom;Carta;Nenhum;2007-02-25;Sábado;02;2007;Não;25;1;2.28;3;3;2.13;3;Brasil
Loja 17;São Paulo;SP;Sudeste;Soda Limonada;Refrigerantes;Bebidas;Mercearia;Dois por um;Cupom;Jornal de Domingo;Nenhum;2006-11-15;Terça;11;2006;Não;15;4;69.74;88;88;69.17;74;Brasil
Loja 17;São Paulo;SP;Sudeste;Soda Limonada;Refrigerantes;Bebidas;Mercearia;Dois por um;Cupom;Jornal de Domingo;Nenhum;2006-11-20;Domingo;11;2006;Não;20;4;5.09;10;10;4.59;8;Brasil
Loja 17;São Paulo;SP;Sudeste;Soda Limonada;Refrigerantes;Bebidas;Mercearia;Dois por um;Cupom;Jornal de Domingo;Nenhum;2006-11-30;Quarta;11;2006;Não;30;4;28.15;53;53;27.67;44;Brasil
Loja 17;São Paulo;SP;Sudeste;Soda Limonada;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-12;Quarta;10;2006;Não;12;4;10.14;11;11;8.28;8;Brasil
Loja 17;São Paulo;SP;Sudeste;Soda Limonada;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-15;Sábado;10;2006;Não;15;4;21.1;36;36;18.86;26;Brasil
Loja 17;São Paulo;SP;Sudeste;Soda Limonada;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-16;Domingo;10;2006;Não;16;4;18.01;31;31;15.85;26;Brasil
Loja 17;São Paulo;SP;Sudeste;Soda Limonada;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-22;Sábado;10;2006;Não;22;4;127.16;171;171;109.49;132;Brasil
Loja 17;São Paulo;SP;Sudeste;Soda Limonada;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-30;Domingo;10;2006;Não;30;4;29.23;22;22;25.2;22;Brasil
Loja 17;São Paulo;SP;Sudeste;Soda Limonada;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-01;Quinta;12;2006;Não;01;4;51.44;87;87;46.06;49;Brasil
Loja 17;São Paulo;SP;Sudeste;Soda Limonada;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-05;Segunda;12;2006;Não;05;4;34.79;59;59;29.41;33;Brasil
Loja 17;São Paulo;SP;Sudeste;Soda Limonada;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-06;Terça;12;2006;Não;06;4;17.62;30;30;15.19;21;Brasil
Loja 17;São Paulo;SP;Sudeste;Soda Limonada;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-11;Domingo;12;2006;Não;11;4;105.56;80;80;93.42;67;Brasil
Loja 17;São Paulo;SP;Sudeste;Soda Limonada;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-12;Segunda;12;2006;Não;12;4;15.53;18;18;13.13;10;Brasil
Loja 17;São Paulo;SP;Sudeste;Soda Limonada;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-14;Quarta;12;2006;Não;14;4;23.63;40;40;18.99;30;Brasil
Loja 17;São Paulo;SP;Sudeste;Soda Limonada;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-21;Quarta;12;2006;Não;21;4;96.02;72;72;79.89;41;Brasil
Loja 17;São Paulo;SP;Sudeste;Soda Limonada;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-27;Terça;12;2006;Não;27;4;28.31;48;48;23.27;33;Brasil
Loja 17;São Paulo;SP;Sudeste;Soda Limonada;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-30;Sexta;12;2006;Não;30;4;40.79;46;46;34.51;30;Brasil
Loja 17;São Paulo;SP;Sudeste;Soda Limonada;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-01;Domingo;01;2007;Não;01;1;0.8;1;1;0.69;1;Brasil
Loja 17;São Paulo;SP;Sudeste;Soda Limonada;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-05;Quinta;01;2007;Não;05;1;58.52;99;99;48.11;71;Brasil
Loja 17;São Paulo;SP;Sudeste;Soda Limonada;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-06;Sexta;01;2007;Não;06;1;4.34;5;5;3.85;4;Brasil
Loja 17;São Paulo;SP;Sudeste;Soda Limonada;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-07;Sábado;01;2007;Não;07;1;42.66;48;48;35.47;35;Brasil
Loja 17;São Paulo;SP;Sudeste;Soda Limonada;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-15;Domingo;01;2007;Não;15;1;95.69999999999999;104;104;78.87;61;Brasil
Loja 17;São Paulo;SP;Sudeste;Soda Limonada;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-21;Sábado;01;2007;Não;21;1;109.16;82;82;96.28;64;Brasil
Loja 17;São Paulo;SP;Sudeste;Soda Limonada;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-30;Segunda;01;2007;Não;30;1;43.04;32;32;38.57;23;Brasil
Loja 17;São Paulo;SP;Sudeste;Soda Limonada;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-04;Sábado;02;2007;Não;04;1;105.41;80;80;92.24;66;Brasil
Loja 17;São Paulo;SP;Sudeste;Soda Limonada;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-24;Domingo;03;2007;Não;24;1;52.69;40;40;44.31;26;Brasil
Loja 18;Florianópolis;SC;Sul;Baconzitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-11;Terça;10;2006;Sim;11;4;273.07;72;72;240.21;70;Brasil
Loja 18;Florianópolis;SC;Sul;Baconzitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-24;Segunda;10;2006;Não;24;4;372.61;98;98;302.28;65;Brasil
Loja 18;Florianópolis;SC;Sul;Baconzitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-11-03;Quinta;11;2006;Não;03;4;76.2;30;30;67.98;19;Brasil
Loja 18;Florianópolis;SC;Sul;Baconzitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-11-06;Domingo;11;2006;Não;06;4;228.65;90;90;195.7;61;Brasil
Loja 18;Florianópolis;SC;Sul;Baconzitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-11-18;Sexta;11;2006;Não;18;4;167.92;99;99;146.09;77;Brasil
Loja 18;Florianópolis;SC;Sul;Baconzitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-11-29;Terça;11;2006;Não;29;4;86.32;51;51;70.32;45;Brasil
Loja 18;Florianópolis;SC;Sul;Baconzitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-01;Quinta;12;2006;Não;01;4;162.39;96;96;136.6;85;Brasil
Loja 18;Florianópolis;SC;Sul;Baconzitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-07;Quarta;12;2006;Não;07;4;250.45;99;99;221.0;85;Brasil
Loja 18;Florianópolis;SC;Sul;Baconzitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-12;Segunda;12;2006;Não;12;4;23.28;6;6;19.16;6;Brasil
Loja 18;Florianópolis;SC;Sul;Baconzitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-23;Sexta;12;2006;Não;23;4;197.43;78;78;169.83;64;Brasil
Loja 18;Florianópolis;SC;Sul;Baconzitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-26;Segunda;12;2006;Não;26;4;251.0;66;66;208.35;50;Brasil
Loja 18;Florianópolis;SC;Sul;Baconzitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-12;Quinta;01;2007;Sim;12;1;59.3;25;25;51.980000000000004;13;Brasil
Loja 18;Florianópolis;SC;Sul;Baconzitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-13;Sexta;01;2007;Não;13;1;64.64;17;17;52.85;15;Brasil
Loja 18;Florianópolis;SC;Sul;Baconzitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-19;Quinta;01;2007;Não;19;1;377.44;99;99;332.32;96;Brasil
Loja 18;Florianópolis;SC;Sul;Baconzitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-13;Segunda;02;2007;Não;13;1;166.49;44;44;135.29;42;Brasil
Loja 18;Florianópolis;SC;Sul;Baconzitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-17;Sexta;02;2007;Não;17;1;159.7;42;42;128.0;30;Brasil
Loja 18;Florianópolis;SC;Sul;Baconzitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-21;Terça;02;2007;Não;21;1;222.78;88;88;194.85;82;Brasil
Loja 18;Florianópolis;SC;Sul;Baconzitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-25;Sábado;02;2007;Não;25;1;93.78;37;37;77.79;26;Brasil
Loja 18;Florianópolis;SC;Sul;Baconzitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-04;Segunda;03;2007;Não;04;1;123.28;73;73;108.67;52;Brasil
Loja 18;Florianópolis;SC;Sul;Baconzitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-13;Quarta;03;2007;Não;13;1;141.47;37;37;118.7;28;Brasil
Loja 18;Florianópolis;SC;Sul;Baconzitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-14;Quinta;03;2007;Não;14;1;561.44;181;181;465.69;130;Brasil
Loja 18;Florianópolis;SC;Sul;Baconzitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-15;Sexta;03;2007;Não;15;1;85.54;51;51;75.33;50;Brasil
Loja 18;Florianópolis;SC;Sul;Baconzitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-17;Domingo;03;2007;Não;17;1;97.85;26;26;80.09;13;Brasil
Loja 18;Florianópolis;SC;Sul;Baconzitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-18;Segunda;03;2007;Não;18;1;238.77;63;63;201.26;52;Brasil
Loja 18;Florianópolis;SC;Sul;Baconzitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-27;Quarta;03;2007;Não;27;1;81.59;32;32;72.48;20;Brasil
Loja 18;Florianópolis;SC;Sul;Baconzitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-31;Domingo;03;2007;Não;31;1;121.12;48;48;100.61;37;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Garoto;Guloseimas;Comida;Mercearia;Panfletagem;Sem redução;Rádio;Rack;2007-01-14;Sábado;01;2007;Não;14;1;23.93;22;22;20.21;18;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Garoto;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-06;Quinta;10;2006;Não;06;4;39.04;53;53;32.91;52;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Garoto;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-08;Sábado;10;2006;Não;08;4;41.52;85;85;33.91;61;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Garoto;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-14;Sexta;10;2006;Não;14;4;13.66;28;28;12.12;23;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Garoto;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-30;Domingo;10;2006;Não;30;4;10.25;9;9;9.14;9;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Garoto;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-11-08;Terça;11;2006;Não;08;4;30.79;42;42;25.35;23;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Garoto;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-11-18;Sexta;11;2006;Não;18;4;6.89;6;6;5.71;5;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Garoto;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-11-22;Terça;11;2006;Não;22;4;51.69;70;70;44.71;50;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Garoto;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-11-23;Quarta;11;2006;Não;23;4;4.49;9;9;4.02;5;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Garoto;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-01;Quinta;12;2006;Não;01;4;85.17;83;83;71.16;70;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Garoto;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-02;Sexta;12;2006;Não;02;4;20.64;28;28;18.56;18;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Garoto;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-23;Sexta;12;2006;Não;23;4;139.87;142;142;120.53999999999999;96;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Garoto;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-04;Quarta;01;2007;Não;04;1;62.36;85;85;50.01;77;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Garoto;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-23;Segunda;01;2007;Não;23;1;65.55;89;89;58.93;52;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Garoto;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-30;Segunda;01;2007;Não;30;1;35.47;32;32;30.28;31;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Garoto;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-08;Quarta;02;2007;Não;08;1;66.02;90;90;54.51;88;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Garoto;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-20;Segunda;02;2007;Não;20;1;32.6;67;67;29.1;57;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Garoto;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-22;Quarta;02;2007;Não;22;1;59.02;54;54;51.67;51;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Garoto;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-07;Quinta;03;2007;Não;07;1;44.39;91;91;39.54;47;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Garoto;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-10;Domingo;03;2007;Não;10;1;36.13;74;74;30.57;39;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Lacta;Guloseimas;Comida;Mercearia;Panfletagem;Sem redução;Rádio;Nenhum;2006-11-14;Segunda;11;2006;Não;14;4;19.01;17;17;16.81;9;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Lacta;Guloseimas;Comida;Mercearia;Panfletagem;Sem redução;Rádio;Nenhum;2006-11-16;Quarta;11;2006;Não;16;4;3.24;7;7;2.68;6;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Lacta;Guloseimas;Comida;Mercearia;Panfletagem;Sem redução;Rádio;Nenhum;2006-11-17;Quinta;11;2006;Não;17;4;12.43;17;17;9.99;13;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Lacta;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-01;Sábado;10;2006;Não;01;4;65.0;88;88;57.29;76;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Lacta;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-04;Terça;10;2006;Não;04;4;76.95;70;70;66.28999999999999;65;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Lacta;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-13;Quinta;10;2006;Não;13;4;44.5;91;91;36.81;66;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Lacta;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-20;Quinta;10;2006;Não;20;4;34.68;47;47;28.16;38;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Lacta;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-21;Sexta;10;2006;Não;21;4;107.94;98;98;91.38;75;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Lacta;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-29;Sábado;10;2006;Não;29;4;4.33;6;6;3.65;6;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Lacta;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-11-23;Quarta;11;2006;Não;23;4;19.79;27;27;17.73;20;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Lacta;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-11-24;Quinta;11;2006;Sim;24;4;3.8;8;8;3.34;4;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Lacta;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-11-25;Sexta;11;2006;Não;25;4;49.29;67;67;40.61;45;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Lacta;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-20;Terça;12;2006;Não;20;4;38.96;80;80;35.04;77;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Lacta;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-06;Sexta;01;2007;Não;06;1;32.67;45;45;28.16;34;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Lacta;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-20;Sexta;01;2007;Não;20;1;46.32;63;63;39.33;56;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Lacta;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-13;Segunda;02;2007;Não;13;1;69.26;63;63;58.05;37;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Lacta;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-14;Terça;02;2007;Não;14;1;47.77;97;97;40.94;57;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Lacta;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-19;Domingo;02;2007;Não;19;1;1.51;2;2;1.22;2;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Lacta;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-02;Sábado;03;2007;Não;02;1;42.39;58;58;34.32;52;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Lacta;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-04;Segunda;03;2007;Não;04;1;11.46;16;16;9.81;15;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Lacta;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-10;Domingo;03;2007;Não;10;1;10.79;10;10;9.16;9;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Lacta;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-12;Terça;03;2007;Não;12;1;7.17;15;15;6.4;10;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Lacta;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-14;Quinta;03;2007;Não;14;1;82.55;75;75;70.64;67;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Lacta;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-22;Sexta;03;2007;Não;22;1;19.95;41;41;16.71;27;Brasil
Loja 18;Florianópolis;SC;Sul;Bombom Lacta;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-25;Segunda;03;2007;Sim;25;1;72.74;66;66;61.23;58;Brasil
Loja 18;Florianópolis;SC;Sul;Cebolitos;Salgados;Comida;Mercearia;Noite maluca;Temporário;Jornal diário;Fim do corredor;2007-03-17;Domingo;03;2007;Não;17;1;39.03;94;94;55.43;83;Brasil
Loja 18;Florianópolis;SC;Sul;Cebolitos;Salgados;Comida;Mercearia;Noite maluca;Temporário;Jornal diário;Fim do corredor;2007-03-23;Sábado;03;2007;Não;23;1;51.02;82;82;75.35;59;Brasil
Loja 18;Florianópolis;SC;Sul;Cebolitos;Salgados;Comida;Mercearia;Noite maluca;Temporário;Jornal diário;Fim do corredor;2007-03-27;Quarta;03;2007;Não;27;1;51.89;84;84;70.64;70;Brasil
Loja 18;Florianópolis;SC;Sul;Cebolitos;Salgados;Comida;Mercearia;Noite maluca;Temporário;Jornal diário;Fim do corredor;2007-03-28;Quinta;03;2007;Não;28;1;12.28;20;20;16.6;12;Brasil
Loja 18;Florianópolis;SC;Sul;Cebolitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-06;Quinta;10;2006;Não;06;4;101.19;109;109;82.17;71;Brasil
Loja 18;Florianópolis;SC;Sul;Cebolitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-11;Terça;10;2006;Sim;11;4;1.35;1;1;1.21;1;Brasil
Loja 18;Florianópolis;SC;Sul;Cebolitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-12;Quarta;10;2006;Não;12;4;3.0;3;3;2.6;3;Brasil
Loja 18;Florianópolis;SC;Sul;Cebolitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-19;Quarta;10;2006;Não;19;4;66.31;64;64;57.89;54;Brasil
Loja 18;Florianópolis;SC;Sul;Cebolitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-20;Quinta;10;2006;Não;20;4;59.71;58;58;51.62;49;Brasil
Loja 18;Florianópolis;SC;Sul;Cebolitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-21;Sexta;10;2006;Não;21;4;10.97;7;7;9.6;5;Brasil
Loja 18;Florianópolis;SC;Sul;Cebolitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-28;Sexta;10;2006;Não;28;4;30.34;29;29;24.44;21;Brasil
Loja 18;Florianópolis;SC;Sul;Cebolitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-29;Sábado;10;2006;Não;29;4;71.49;69;69;60.06;50;Brasil
Loja 18;Florianópolis;SC;Sul;Cebolitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-11-03;Quinta;11;2006;Não;03;4;58.24;84;84;49.16;53;Brasil
Loja 18;Florianópolis;SC;Sul;Cebolitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-11-25;Sexta;11;2006;Não;25;4;51.35;50;50;45.26;30;Brasil
Loja 18;Florianópolis;SC;Sul;Cebolitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-06;Terça;12;2006;Não;06;4;87.77;85;85;78.3;62;Brasil
Loja 18;Florianópolis;SC;Sul;Cebolitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-11;Domingo;12;2006;Não;11;4;19.82;15;15;17.0;11;Brasil
Loja 18;Florianópolis;SC;Sul;Cebolitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-28;Quarta;12;2006;Não;28;4;85.33;55;55;70.79;40;Brasil
Loja 18;Florianópolis;SC;Sul;Cebolitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-02;Segunda;01;2007;Não;02;1;31.27;20;20;27.32;17;Brasil
Loja 18;Florianópolis;SC;Sul;Cebolitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-15;Domingo;01;2007;Não;15;1;72.43;73;73;64.92;57;Brasil
Loja 18;Florianópolis;SC;Sul;Cebolitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-20;Sexta;01;2007;Não;20;1;6.42;6;6;5.71;3;Brasil
Loja 18;Florianópolis;SC;Sul;Cebolitos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-25;Quarta;01;2007;Não;25;1;18.25;26;26;15.39;22;Brasil
