vl_total_vendas;qtd_unidades_antigas;qtd_unidades_vendidas;vl_total_custo;qtd_clientes;sk_loja;sk_produto;sk_calendario;sk_divulgacao
108.82;70;70;91.04;64;4;18;77;1
38.79;37;37;31.24;30;6;18;77;1
12.0;17;17;10.28;14;14;18;77;1
77.85;31;31;65.69;27;2;19;77;1
126.86;75;75;109.42;63;4;19;77;1
126.8;33;33;110.96;27;17;19;77;1
58.8;100;100;49.05;74;5;20;77;1
121.93;92;92;99.32;89;14;20;77;1
66.1;75;75;53.58;57;20;20;77;1
329.4;87;87;267.73;79;9;1;141;1
38.92;23;23;33.1;14;11;1;141;1
168.29;66;66;135.56;63;20;1;141;1
63.31999999999999;117;117;54.59;75;4;2;141;1
99.96;91;91;86.57;85;6;2;141;1
58.83;53;53;49.88;27;14;3;141;1
108.56;178;178;89.42;129;19;3;141;1
23.02;33;33;18.91;33;2;4;141;1
31.95;21;21;27.36;16;9;4;141;1
92.78;90;90;82.91;65;20;4;141;1
21.63;24;24;18.59;18;7;6;141;1
36.49;62;62;30.59;37;11;6;141;1
66.9;50;50;54.29;40;20;6;141;1
27.5;37;37;22.48;37;1;10;141;1
25.25;52;52;21.02;46;7;10;141;1
16.25;15;15;14.43;14;19;10;141;1
51.6;50;50;43.93;43;11;11;141;1
67.48;43;43;58.31;38;16;11;141;1
22.74;33;33;20.2;21;18;11;141;1
8.05;6;6;6.9;5;3;12;141;1
21.64;24;24;19.13;15;11;12;141;1
39.13;66;66;33.6;39;17;12;141;1
60.73;46;46;52.25;25;7;13;141;1
78.37;89;89;66.95;79;14;13;141;1
20.73;35;35;18.07;24;15;13;141;1
32.8;56;56;28.63;35;1;16;141;1
70.36;53;53;59.09;31;17;16;141;1
19.21;22;22;16.41;12;20;16;141;1
65.43;77;77;53.07;50;10;17;141;1
39.3;38;38;31.84;29;14;17;141;1
137.24;88;88;112.09;71;2;18;141;1
26.9;39;39;21.88;30;19;18;141;1
88.47;85;85;75.71;65;20;18;141;1
23.25;39;39;19.79;22;10;20;141;1
68.82;52;52;58.8;46;13;20;141;1
47.5;54;54;39.69;31;17;20;141;1
25.68;7;7;22.24;4;9;1;41;1
15.99;9;9;14.21;5;17;1;41;1
210.12;83;83;184.58;79;20;1;41;1
106.28;96;96;93.82;75;1;2;41;1
7.99;16;16;7.14;10;2;2;41;1
28.57;39;39;24.56;32;3;2;41;1
11.47;23;23;9.97;21;16;3;41;1
19.32;26;26;15.9;17;17;3;41;1
51.13;46;46;45.66;27;20;3;41;1
100.72;65;65;84.51;45;4;4;41;1
21.01;30;30;18.22;28;6;4;41;1
12.39;12;12;10.72;8;14;4;41;1
14.83;9;9;12.26;7;11;5;41;1
95.48;38;38;77.63;25;12;5;41;1
373.92;98;98;303.47;75;15;5;41;1
50.52;46;46;40.65;37;3;10;41;1
19.16;39;39;15.9;31;12;10;41;1
1.93;3;3;1.66;2;18;10;41;1
60.35;87;87;52.62;57;3;11;41;1
109.33;70;70;89.66;43;8;11;41;1
30.97;30;30;27.44;21;20;11;41;1
114.77;68;68;98.12;44;4;14;41;1
56.55;15;15;45.62;15;11;14;41;1
70.9;28;28;59.66;19;16;14;41;1
7.42;4;4;6.6;2;7;15;41;1
377.91;99;99;307.83;93;15;15;41;1
206.5;81;81;167.89;44;19;15;41;1
34.99;51;51;30.3;43;4;17;41;1
23.89;20;20;21.02;20;10;17;41;1
97.9;63;63;80.05;54;1;18;41;1
25.18;24;24;21.45;19;4;18;41;1
25.12;36;36;20.94;32;10;18;41;1
73.69;29;29;61.47;29;3;19;41;1
13.8;8;8;11.92;5;9;19;41;1
292.25;77;77;241.65;47;11;19;41;1
150.2;59;59;123.62;36;9;1;103;1
273.74;72;72;233.77;67;14;1;103;1
139.43;83;83;122.88;55;19;1;103;1
55.26;75;75;48.53;63;2;2;103;1
44.61;91;91;38.06;66;5;2;103;1
55.96;51;51;47.45;33;14;2;103;1
2.44;3;3;2.19;2;15;3;103;1
92.98;122;122;80.57;96;20;3;103;1
23.09;33;33;19.55;20;2;4;103;1
14.6;9;9;12.92;8;3;4;103;1
1.22;1;1;1.08;1;11;4;103;1
289.97;76;76;252.81;67;4;5;103;1
416.6;197;197;368.73;188;19;5;103;1
30.34;62;62;24.57;33;2;10;103;1
11.02;15;15;9.45;10;4;10;103;1
109.25;99;99;89.82;78;7;10;103;1
63.89;62;62;54.36;32;1;11;103;1
23.19;34;34;19.95;28;2;11;103;1
5.69;4;4;4.69;3;3;11;103;1
76.56;30;30;65.28;28;11;14;103;1
357.65;94;94;300.42;65;13;14;103;1
125.78;74;74;109.08;57;19;14;103;1
169.92;67;67;139.48;54;5;15;103;1
68.27;18;18;58.6;13;15;15;103;1
73.15;43;43;64.63;26;19;15;103;1
46.26;67;67;37.34;54;5;17;103;1
47.21;30;30;42.33;27;13;17;103;1
100.41;97;97;82.66;76;14;17;103;1
19.71;29;29;16.04;26;6;18;103;1
2.42;2;2;2.08;1;8;18;103;1
23.96;15;15;20.62;15;9;18;103;1
26.82;7;7;22.03;4;3;19;103;1
23.06;9;9;20.25;7;5;19;103;1
44.83;27;27;36.6;16;11;19;103;1
63.87;38;38;54.4;32;9;1;71;1
238.77;63;63;201.26;52;10;1;71;1
209.37;83;83;185.76;45;13;1;71;1
88.8;81;81;78.5;62;7;2;71;1
28.62;58;58;25.5;36;19;2;71;1
16.2;22;22;13.69;12;20;2;71;1
56.05;76;76;49.3;74;1;3;71;1
94.1;85;85;84.04;79;6;3;71;1
9.98;20;20;8.76;15;11;3;71;1
73.29;43;43;61.12;42;3;5;71;1
533.06;168;168;471.23;112;19;5;71;1
109.36;82;82;97.0;56;3;6;71;1
58.0;98;98;49.05;63;16;6;71;1
80.31;91;91;67.6;46;18;6;71;1
52.38;48;48;43.54;47;4;10;71;1
35.07;48;48;29.34;36;6;10;71;1
23.1;47;7;18.99;42;14;10;71;1
55.16;93;93;44.35;93;10;12;71;1
30.55;35;35;24.79;26;15;12;71;1
124.81;94;94;107.6;50;17;12;71;1
66.77;89;89;54.68000000000001;61;15;13;71;1
54.23;41;41;43.7;38;17;13;71;1
80.6;21;21;70.04;13;8;14;71;1
84.48;50;50;70.08;40;12;14;71;1
30.97;12;12;26.9;8;17;14;71;1
319.11;84;84;284.16;80;9;15;71;1
173.02;68;68;152.35;52;11;15;71;1
64.36;38;38;51.85;21;20;15;71;1
162.02;139;139;138.8;117;13;16;71;1
12.18;21;21;10.46;18;20;16;71;1
208.05;82;82;176.58;59;13;19;71;1
223.61;59;59;195.38;47;15;19;71;1
34.09;20;20;29.71;16;17;19;71;1
4.07;3;3;3.37;2;11;20;71;1
16.54;28;28;13.47;27;14;20;71;1
39.4;45;45;32.69;38;19;20;71;1
273.07;72;72;240.21;70;10;1;114;1
36.73;22;22;31.85;18;17;1;114;1
208.17;82;82;181.72;61;18;1;114;1
12.14;25;25;10.56;15;8;2;114;1
58.62;80;80;46.94;51;12;2;114;1
41.7;38;38;37.36;33;18;2;114;1
21.15;29;29;18.6;27;5;3;114;1
20.85;43;43;17.88;24;11;3;114;1
51.6;47;47;45.96;39;12;3;114;1
17.67;26;26;15.29;13;4;4;114;1
1.35;1;1;1.21;1;10;4;114;1
29.99;29;29;24.79;16;16;4;114;1
72.3;98;98;61.14;88;5;10;114;1
43.22;39;39;36.56;30;11;10;114;1
8.94;18;18;7.77;13;16;10;114;1
112.87;73;73;101.47;69;7;11;114;1
13.52;13;13;11.88;7;14;11;114;1
24.95;36;36;20.71;19;15;11;114;1
114.04;86;86;98.78;83;3;12;114;1
57.85;65;65;49.33;43;11;12;114;1
22.18;38;38;19.41;30;12;12;114;1
3.46;3;3;3.01;1;8;13;114;1
16.76;19;19;13.87;16;12;13;114;1
6.09;10;10;4.94;6;20;13;114;1
11.78;20;20;9.85;15;12;16;114;1
79.45;90;90;67.39;49;16;16;114;1
9.6;7;7;8.13;6;17;16;114;1
79.18;77;77;65.67;73;1;17;114;1
65.78;42;42;53.86;28;9;17;114;1
52.79;77;77;45.85;67;14;17;114;1
11.87;17;17;9.99;10;8;18;114;1
33.3;32;32;27.74;17;13;18;114;1
52.48;34;34;44.75;29;19;18;114;1
38.17;65;65;31.13;42;4;20;114;1
116.59;88;88;99.06;88;8;20;114;1
81.17;92;92;71.49;85;19;20;114;1
76.2;30;30;67.98;19;10;1;153;1
20.89;5;5;16.83;4;17;1;153;1
44.26;26;26;39.5;13;18;1;153;1
22.95;21;21;18.49;14;2;2;153;1
27.17;37;37;23.75;24;4;2;153;1
32.42;66;66;27.58;56;16;2;153;1
72.91;99;99;63.65;56;5;3;153;1
23.19;47;47;20.62;40;12;3;153;1
63.12;57;57;54.17;55;17;3;153;1
2.35;2;2;2.03;1;3;4;153;1
58.24;84;84;49.16;53;10;4;153;1
6.45;6;6;5.34;3;20;4;153;1
148.25;58;58;129.22;37;3;5;153;1
108.87;29;29;91.67;26;5;5;153;1
43.25;26;26;35.8;14;8;5;153;1
15.93;14;14;13.49;11;2;10;153;1
11.59;24;24;9.69;14;9;10;153;1
7.44;10;10;6.47;7;14;10;153;1
111.26;72;72;89.13;40;4;11;153;1
22.53;22;22;20.05;13;5;11;153;1
19.2;28;28;16.57;21;11;11;153;1
12.08;20;20;10.73;12;1;12;153;1
34.97;26;26;31.39;22;8;12;153;1
54.52;62;62;44.84;53;12;12;153;1
41.98;71;71;35.38;59;6;13;153;1
102.28;77;77;85.62;61;7;13;153;1
51.84;59;59;46.41;46;12;13;153;1
98.79;39;39;82.73;28;9;14;153;1
274.05;72;72;242.43;54;18;14;153;1
96.89;57;57;84.96;37;20;14;153;1
319.3;154;154;272.88;141;2;15;153;1
129.99;34;34;113.62;33;15;15;153;1
43.68;49;49;35.53;43;2;16;153;1
33.02;56;5;26.69;33;13;16;153;1
131.59;99;2;110.64;75;18;16;153;1
76.92;74;74;66.58;65;8;17;153;1
92.0;59;59;80.16;54;13;17;153;1
59.92;87;87;53.57;65;17;17;153;1
66.73;97;97;55.29;49;2;18;153;1
125.58;106;106;106.54;59;13;18;153;1
122.75;48;48;108.95;46;13;19;153;1
251.08;88;88;221.42;51;19;19;153;1
18.78;14;14;15.06;11;12;20;153;1
10.39;18;18;9.05;13;16;20;153;1
11.99;14;14;10.15;8;18;20;153;1
228.65;90;90;195.7;61;10;1;140;1
96.88;25;25;85.48;16;11;1;140;1
155.36;92;92;125.4;57;18;1;140;1
41.95;86;86;35.94;70;8;2;140;1
62.72;85;85;54.11;51;13;2;140;1
38.04;35;35;31.94;19;14;2;140;1
24.03;33;33;20.59;19;12;3;140;1
102.36;93;93;87.34;73;13;3;140;1
0.45;1;1;0.37;1;20;3;140;1
82.73;53;53;67.78;46;3;4;140;1
38.89;56;56;34.52;42;11;4;140;1
36.82;36;36;31.02;27;13;4;140;1
261.56;69;69;230.22;58;3;5;140;1
258.12;119;119;214.64;95;9;5;140;1
33.55;68;68;29.64;46;1;10;140;1
58.35;53;53;50.28;52;8;10;140;1
45.67;62;62;38.08;59;10;10;140;1
19.43;28;28;16.55;25;1;11;140;1
61.55;40;40;53.03;23;16;11;140;1
99.76;96;96;83.28;87;20;11;140;1
28.35;32;32;23.39;17;1;12;140;1
56.96;97;97;45.74;70;3;12;140;1
119.57;90;90;101.7;78;20;12;140;1
69.29;78;78;56.01;62;1;13;140;1
22.51;38;38;18.49;33;5;13;140;1
23.16;17;17;19.98;12;16;13;140;1
11.07;4;4;9.04;4;3;14;140;1
5.7;3;3;4.99;3;15;14;140;1
307.52;81;81;271.62;55;19;14;140;1
96.45;38;38;79.37;22;17;15;140;1
81.12;48;48;66.67;48;18;15;140;1
160.65;42;42;141.44;40;20;15;140;1
35.19;40;40;29.64;24;6;16;140;1
10.48;18;18;9.19;14;8;16;140;1
19.5;15;15;16.28;9;9;16;140;1
121.1;78;78;99.28;51;4;17;140;1
68.56;99;99;58.33;50;9;17;140;1
82.0;79;79;68.03;51;14;17;140;1
49.58;32;32;42.66;30;3;18;140;1
52.52;76;76;43.34;44;8;18;140;1
46.57;45;45;37.42;45;11;18;140;1
293.57;77;77;246.65;44;2;19;140;1
226.43;89;89;191.52;46;6;19;140;1
30.22;18;18;24.66;13;15;19;140;1
22.39;25;25;17.99;23;1;20;140;1
44.42;33;33;36.06;20;13;20;140;1
50.36;85;85;43.5;59;20;20;140;1
167.92;99;99;146.09;77;10;1;120;1
64.44;17;17;52.73;14;13;1;120;1
16.53;7;7;13.37;4;20;1;120;1
6.89;6;6;5.71;5;10;2;120;1
30.55;62;62;24.65;50;13;2;120;1
65.39;89;89;57.74;62;20;2;120;1
12.89;12;12;10.98;10;14;3;120;1
18.66;25;25;16.53;23;17;3;120;1
41.03;84;84;34.81;68;19;3;120;1
32.03;46;46;26.81;43;2;4;120;1
140.44;90;90;119.98;47;6;4;120;1
55.88;54;54;48.61;53;20;4;120;1
370.01;97;97;297.91;67;2;5;120;1
48.76;29;29;39.42;25;11;5;120;1
96.06;38;38;85.54;24;20;5;120;1
16.88;34;34;15.02;31;2;10;120;1
73.82;67;67;64.22;53;6;10;120;1
34.96;48;48;29.95;36;13;10;120;1
48.23;31;31;42.67;24;7;11;120;1
17.33;17;17;14.28;11;11;11;120;1
41.95;61;61;35.38;32;12;11;120;1
44.92;12;12;37.9;10;8;14;120;1
133.55;79;79;117.82;53;16;14;120;1
133.41;53;53;108.99;33;20;14;120;1
90.08;53;53;77.12;32;1;15;120;1
279.32;73;73;245.09;71;11;15;120;1
244.57;96;96;196.79;84;13;15;120;1
101.03;65;65;87.46;45;1;17;120;1
71.95;70;70;59.68;67;3;17;120;1
10.9;16;16;9.12;13;11;17;120;1
41.79;40;40;35.91;36;14;18;120;1
62.91;41;41;50.88;28;15;18;120;1
19.78;29;29;16.65;17;19;18;120;1
62.32;25;25;52.71;16;1;19;120;1
61.7;37;37;50.94;36;3;19;120;1
142.62;38;38;115.1;26;9;19;120;1
197.43;78;78;169.83;64;10;1;163;1
295.98;130;130;248.63;100;12;1;163;1
139.87;142;142;120.54;96;10;2;163;1
26.61;54;54;23.44;46;20;2;163;1
45.07;41;41;38.72;30;4;3;163;1
54.68;74;74;44.13;51;15;3;163;1
41.59;85;85;34.94;67;20;3;163;1
51.55;50;50;42.18;35;4;4;163;1
24.04;15;15;20.14;11;15;4;163;1
30.56;44;44;25.32;42;18;4;163;1
121.64;32;32;104.45;18;11;5;163;1
6.81;4;4;5.99;3;14;5;163;1
83.95;33;33;72.6;21;16;5;163;1
85.41;97;97;75.91;60;13;6;163;1
44.06;33;33;36.56;17;15;6;163;1
18.34;31;31;16.09;19;17;6;163;1
26.27;54;54;22.88;35;7;10;163;1
97.76;111;111;84.89;77;18;10;163;1
61.83;60;60;54.36;36;2;11;163;1
7.04;10;10;6.11;8;10;11;163;1
44.31;29;29;38.33;15;18;11;163;1
50.83;57;57;42.61;39;2;12;163;1
124.36;94;94;99.86;68;12;12;163;1
49.75;84;84;44.33;69;18;12;163;1
45.66;52;52;37.49;36;4;13;163;1
27.47;47;47;24.61;33;5;13;163;1
17.36;13;13;15.41;9;14;13;163;1
72.39;19;19;61.48;11;11;14;163;1
151.75;60;60;130.42;35;14;14;163;1
159.68;94;94;132.11;79;18;14;163;1
149.53;59;59;134.37;43;1;15;163;1
25.63;15;15;21.47;9;14;15;163;1
59.26;16;16;50.74;12;15;15;163;1
103.01;78;78;84.98;47;2;16;163;1
61.15;69;69;53.57;53;13;16;163;1
22.94;39;39;20.29;21;17;16;163;1
47.55;46;46;39.94;37;4;17;163;1
38.25;55;55;33.54;48;17;17;163;1
45.51;29;29;39.88;29;19;17;163;1
32.18;31;31;26.94;24;3;18;163;1
47.25;30;30;39.99;16;5;18;163;1
54.27;79;79;46.28;77;16;18;163;1
106.05;28;28;86.62;26;4;19;163;1
53.44;32;32;45.21;19;14;19;163;1
222.33;88;88;196.63;57;15;19;163;1
47.01;80;80;41.01;49;2;20;163;1
32.83;37;37;29.47;32;8;20;163;1
54.17;41;41;45.3;38;19;20;163;1
251.0;66;66;208.35;50;10;1;128;1
64.65;26;26;57.97;19;19;1;128;1
66.24;39;39;58.69;20;20;1;128;1
13.19;18;18;10.89;9;2;2;128;1
94.81;86;86;84.54;47;7;2;128;1
28.07;57;57;24.19;45;9;2;128;1
9.44;9;9;8.48;5;11;3;128;1
38.05;78;78;33.71;50;12;3;128;1
30.08;41;41;25.95;28;16;3;128;1
39.64;57;57;32.33;29;6;4;128;1
26.31;25;25;23.07;18;11;4;128;1
98.25;63;63;83.71;57;18;4;128;1
127.49;50;50;103.07;48;3;5;128;1
199.31;52;52;162.63;30;4;5;128;1
104.73;62;62;85.52;39;16;5;128;1
55.71;42;42;49.52;27;17;6;128;1
77.85;102;102;65.56;77;18;6;128;1
28.45;39;39;24.36;26;9;10;128;1
25.14;51;51;20.51;42;10;10;128;1
88.41;80;80;71.29;76;17;10;128;1
48.02;46;46;40.43;27;1;11;128;1
60.62;88;88;51.49;56;10;11;128;1
124.82;80;80;101.15;79;19;11;128;1
2.5;4;4;2.11;4;4;12;128;1
28.96;33;33;24.98;28;12;12;128;1
68.75;52;52;59.66;49;16;12;128;1
33.98;26;26;27.51;19;1;13;128;1
17.06;29;29;14.4;28;8;13;128;1
86.46;98;98;70.25;86;17;13;128;1
32.24;13;13;26.34;11;6;14;128;1
168.23;100;100;134.84;66;15;14;128;1
330.53;87;87;297.2;70;18;14;128;1
95.22;38;38;78.01;23;13;15;128;1
187.76;81;81;162.14;57;18;15;128;1
17.0;29;29;14.33;18;7;16;128;1
129.03;97;97;103.4;90;8;16;128;1
23.08;26;26;20.51;16;9;16;128;1
77.43;50;50;63.04;48;1;17;128;1
76.53;74;74;68.53;58;4;17;128;1
22.88;33;33;19.55;17;15;17;128;1
0.28;0;0;0.24;0;10;18;128;1
42.8;62;62;35.35;35;15;18;128;1
102.99;100;100;85.59;65;19;18;128;1
285.04;75;75;232.79;61;6;19;128;1
44.86;27;27;35.99;25;17;19;128;1
93.36;37;37;81.04;34;20;19;128;1
45.45;34;34;40.31;25;2;20;128;1
83.47;109;109;73.66;65;8;20;128;1
59.3;25;25;51.98;13;10;1;49;1
251.37;66;66;216.84;64;14;1;49;1
111.89;72;72;95.55;67;5;4;49;1
28.43;41;41;24.75;32;16;4;49;1
2.62;3;3;2.35;2;20;4;49;1
63.01;47;47;51.14;26;4;6;49;1
84.33;95;95;69.66;62;5;6;49;1
47.78;81;81;42.89;48;11;6;49;1
18.9;18;18;16.76;13;3;11;49;1
14.54;9;9;12.23;7;8;11;49;1
38.38;56;56;33.48;41;18;11;49;1
29.11;49;49;23.31;36;2;12;49;1
6.17;7;7;4.99;5;10;12;49;1
41.97;32;32;34.18;20;20;12;49;1
68.16;51;51;55.84;33;2;13;49;1
5.05;6;6;4.49;4;16;13;49;1
33.95;58;58;30.51;57;18;13;49;1
69.28;52;52;57.97;35;3;16;49;1
10.6;18;18;9.05;9;11;16;49;1
39.08;44;44;32.65;32;17;16;49;1
41.43;60;60;35.86;56;4;17;49;1
24.79;16;16;21.24;14;7;17;49;1
59.99;58;58;52.71;54;11;17;49;1
7.66;7;7;6.53;7;10;18;49;1
39.68;58;58;35.36;41;15;18;49;1
111.75;72;72;91.57;42;20;18;49;1
12.33;21;21;10.79;17;6;20;49;1
76.37;58;58;67.81;43;13;20;49;1
49.86;56;56;43.61;51;17;20;49;1
377.44;99;99;332.32;96;10;1;149;1
89.06;35;35;71.39;25;14;1;149;1
168.03;99;99;143.84;75;18;1;149;1
39.22;53;53;32.73;27;12;2;149;1
85.76;108;108;68.92;89;14;2;149;1
7.11;15;15;5.71;11;4;3;149;1
18.53;25;25;16.11;19;16;3;149;1
1.53;1;1;1.35;1;18;3;149;1
0.78;1;1;0.64;1;3;4;149;1
21.71;31;31;18.75;22;4;4;149;1
97.32;63;63;86.17;50;9;4;149;1
311.69;82;82;280.0;43;2;5;149;1
69.87;41;41;60.23;39;8;5;149;1
84.19;33;33;73.33;25;10;5;149;1
28.34;48;48;23.05;24;2;6;149;1
62.63;71;71;51.29;44;8;6;149;1
42.63;32;32;34.88;21;19;6;149;1
56.0;51;51;48.66;33;5;10;149;1
73.22;100;100;65.81;99;13;10;149;1
13.56;28;28;11.57;16;18;10;149;1
85.93;55;55;69.89;34;1;11;149;1
31.53;30;30;27.64;18;5;11;149;1
53.61;78;78;43.26;64;12;11;149;1
10.12;11;11;8.6;11;4;12;149;1
51.96;39;39;42.84;31;16;12;149;1
15.74;27;27;13.73;19;19;12;149;1
74.94;74;74;66.99;38;1;13;149;1
22.83;39;39;18.97;30;5;13;149;1
92.87;55;55;74.8;44;13;14;149;1
26.69;11;11;23.58;8;15;14;149;1
32.83;9;9;27.89;5;17;14;149;1
12.44;7;7;10.32;6;1;15;149;1
227.07;60;60;198.12;48;7;15;149;1
126.0;50;50;101.63;33;17;15;149;1
2.68;3;3;2.3;3;4;16;149;1
10.09;8;8;8.47;7;6;16;149;1
50.32;85;85;44.99;69;18;16;149;1
48.55;31;31;42.89;29;7;17;149;1
16.03;23;23;13.73;12;12;17;149;1
34.76;34;34;28.67;19;16;17;149;1
60.23;39;39;52.6;34;11;18;149;1
22.12;32;32;19.28;27;12;18;149;1
56.77;55;55;47.1;53;20;18;149;1
25.68;15;15;21.67;14;4;19;149;1
251.95;99;99;205.69;88;6;19;149;1
74.76;20;20;66.44;19;12;19;149;1
60.39;68;68;54.05;61;13;20;149;1
55.28;42;42;47.73;36;17;20;149;1
9.74;17;17;8.69;13;18;20;149;1
123.28;73;73;108.67;52;10;1;68;1
202.52;79;79;169.72;54;20;1;68;1
42.75;39;39;34.5;21;7;2;68;1
23.75;48;6;20.23;39;14;2;68;1
51.29;70;70;42.69;41;16;2;68;1
97.67;89;89;86.82;64;1;3;68;1
18.36;37;37;16.43;29;9;3;68;1
11.46;16;16;9.81;15;10;3;68;1
42.51;17;17;35.49;17;6;5;68;1
127.52;75;75;114.09;39;10;5;68;1
67.03;18;18;55.0;12;15;5;68;1
72.61;82;82;60.39;81;4;6;68;1
30.97;27;27;25.26;15;12;6;68;1
1.5;3;3;1.31;3;7;10;68;1
49.0;67;67;42.33;54;9;10;68;1
29.71;27;27;26.0;15;18;10;68;1
44.47;75;75;39.52;72;9;12;68;1
62.95;47;47;56.08;28;10;12;68;1
51.0;58;58;44.61;53;12;12;68;1
74.05;87;87;65.13;55;9;13;68;1
58.53;44;44;48.92;31;15;13;68;1
124.78;49;49;111.72;46;12;14;68;1
241.13;63;63;202.25;47;18;14;68;1
43.04;25;25;37.22;17;20;14;68;1
76.26;45;45;63.28;44;12;15;68;1
34.43;9;9;29.56;7;13;15;68;1
232.94;92;92;201.86;86;15;15;68;1
1.93;3;3;1.73;3;7;16;68;1
20.06;15;15;16.55;8;10;16;68;1
50.7;57;57;44.6;29;19;16;68;1
283.08;74;74;235.71;43;4;19;68;1
128.1;76;76;109.9;58;5;19;68;1
123.67;49;49;99.77;34;19;19;68;1
51.14;58;58;41.93;45;5;20;68;1
102.55;77;77;85.08;73;6;20;68;1
30.6;52;52;25.07;42;18;20;68;1
561.44;181;181;465.69;130;10;1;46;1
59.44;35;35;51.6;30;12;1;46;1
27.17;55;55;23.63;42;1;2;46;1
52.11;47;47;43.6;26;3;2;46;1
22.18;30;30;19.94;28;18;2;46;1
71.88;98;98;60.15;64;1;3;46;1
0.67;1;1;0.56;1;3;3;46;1
82.55;75;75;70.64;67;10;3;46;1
69.29;41;41;57.98;36;1;5;46;1
4.14;1;1;3.64;1;12;5;46;1
48.41;19;19;43.45;17;15;5;46;1
57.22;43;43;47.76;39;2;6;46;1
65.23;74;74;52.32;62;7;6;46;1
3.93;7;7;3.5;5;20;6;46;1
64.26;58;58;56.96;42;6;10;46;1
20.14;41;41;18.06;32;10;10;46;1
59.89;81;81;48.63;69;13;10;46;1
83.25;106;106;72.84;77;2;12;46;1
5.37;4;4;4.82;4;6;12;46;1
48.91;55;55;40.2;54;5;13;46;1
113.44;85;85;92.4;46;7;13;46;1
1.28;2;2;1.15;2;18;13;46;1
80.53;48;48;65.26;41;16;14;46;1
89.58;35;35;72.66;30;19;14;46;1
295.5;78;78;257.62;69;20;14;46;1
70.35;42;42;59.59;22;5;15;46;1
28.65;11;11;24.19;9;15;15;46;1
81.19;21;21;66.89;14;16;15;46;1
53.89;91;91;46.14;59;1;16;46;1
13.31;15;15;11.48;11;2;16;46;1
79.63;60;60;71.56;54;7;16;46;1
223.76;59;59;182.3;56;6;19;46;1
243.51;96;96;217.14;65;9;19;46;1
164.98;98;98;136.08;57;19;19;46;1
55.11;93;93;44.77;89;6;20;46;1
49.55;37;37;42.67;32;11;20;46;1
2.56;3;3;2.07;2;17;20;46;1
81.59;32;32;72.48;20;10;1;167;1
121.06;32;32;101.33;32;17;1;167;1
111.05;66;66;91.26;63;19;1;167;1
37.66;77;77;33.7;49;2;2;167;1
59.1;80;80;48.26;56;7;2;167;1
18.19;17;1;15.62;11;14;2;167;1
44.1;40;40;38.96;34;2;3;167;1
51.33;70;70;41.67;35;13;3;167;1
31.52;64;64;28.29;34;15;3;167;1
35.26;14;14;30.87;7;2;5;167;1
218.73;58;58;191.71;50;9;5;167;1
95.56;57;57;77.4;30;10;5;167;1
24.57;38;38;20.61;22;12;6;167;1
22.51;25;25;18.72;19;20;6;167;1
44.16;60;60;35.53;30;4;10;167;1
68.15;103;103;58.97;85;11;10;167;1
111.11;84;84;97.81;67;4;12;167;1
68.73;78;78;60.13;49;12;12;167;1
0.45;1;1;0.38;0;19;12;167;1
28.45;48;48;25.35;47;3;13;167;1
47.74;37;37;39.35;29;4;13;167;1
153.24;60;60;124.08;41;2;14;167;1
162.63;43;43;136.19;35;12;14;167;1
144.86;86;86;118.97;46;18;14;167;1
16.52;7;7;14.55;6;11;15;167;1
52.06;14;14;46.0;12;12;15;167;1
5.27;3;3;4.63;3;14;15;167;1
16.66;28;28;13.65;23;6;16;167;1
122.5;92;92;102.7;91;10;16;167;1
41.09;46;46;35.94;35;15;16;167;1
14.57;6;6;12.42;6;11;19;167;1
226.72;60;60;187.7;51;16;19;167;1
13.29;8;8;11.64;5;19;19;167;1
24.91;28;28;22.09;20;2;20;167;1
125.9;95;95;104.43;75;10;20;167;1
2.9;5;5;2.43;3;19;20;167;1
75.66;45;45;66.53;24;11;1;34;1
374.17;98;98;336.57;76;18;1;34;1
181.97;72;72;162.0;47;19;1;34;1
11.1;23;23;9.12;15;1;2;34;1
52.67;48;48;46.27;46;8;2;34;1
18.62;25;25;14.97;24;9;2;34;1
68.43;93;93;60.68;61;6;3;34;1
38.96;80;80;35.04;77;10;3;34;1
60.13;58;58;52.16;48;3;4;34;1
48.95;32;32;42.84;22;12;4;34;1
10.3;15;15;8.73;8;16;4;34;1
168.92;67;67;144.9;37;4;5;34;1
11.97;7;7;9.97;7;17;5;34;1
221.07;58;58;191.41;37;19;5;34;1
31.65;33;33;25.9;29;7;6;34;1
34.01;58;58;30.19;46;14;6;34;1
21.85;30;30;18.99;30;8;10;34;1
26.5;54;54;23.8;29;9;10;34;1
66.09;60;60;56.61;55;11;10;34;1
68.53;66;66;59.78;56;7;11;34;1
121.35;78;78;99.99;77;10;11;34;1
13.8;20;20;12.15;16;14;11;34;1
51.67;88;88;44.5;58;1;12;34;1
16.79;19;19;14.94;16;5;12;34;1
4.97;4;4;4.12;3;19;12;34;1
47.62;36;36;38.33;35;3;13;34;1
83.30000000000001;116;116;70.05;94;18;13;34;1
44.64;18;18;35.84;12;10;14;34;1
159.37;42;42;135.11;39;14;14;34;1
146.33;87;87;120.85;50;18;14;34;1
290.55;76;76;244.58;55;3;15;34;1
34.65;21;21;30.12;15;5;15;34;1
67.65;27;27;59.57;22;8;15;34;1
63.87;72;72;53.4;49;1;16;34;1
36.31;62;62;29.83;38;8;16;34;1
